race_number,saddle_number,win_fair_price,win_starting_price,winner
3639,3,11.9955,12.2509,0
3639,6,13.5694,13.9848,0
3639,2,20.6391,19.2846,1
3639,8,23.0484,23.326,0
3639,7,26.2862,27.2173,0
3639,4,65.5457,66.2492,0
3640,2,4.0229,4.113,0
3640,1,4.8132,4.8514,0
3640,3,5.6879,5.8171,0
3640,6,6.4903,6.3944,0
3640,5,8.016,8.2654,1
3640,4,11.2323,10.7138,0
3641,5,1.7885,1.7613,0
3641,3,3.6438,3.7153,1
3641,4,8.4448,8.7838,0
3641,2,23.9536,23.9662,0
3641,1,159.1662,153.3017,0
3642,5,2.5551,2.6982,0
3642,2,6.0225,5.9999,1
3642,1,7.3241,7.3713,0
3642,6,8.0835,8.0071,0
3642,3,8.1604,8.5444,0
3642,4,16.7246,16.3096,0
3643,4,4.7227,4.37,1
3643,6,4.9873,4.8891,0
3643,1,4.8044,4.8955,0
3643,8,10.7377,10.6229,0
3643,5,11.4411,11.0809,0
3643,2,10.8571,11.2355,0
3643,3,17.6904,16.3259,0
3643,7,19.8278,20.1544,0
3644,9,2.5976,2.5948,0
3644,4,4.997,5.0051,0
3644,10,11.1751,11.3851,0
3644,7,12.2882,12.4057,0
3644,3,13.1278,13.3324,1
3644,5,16.1451,15.9089,0
3644,8,23.6329,23.7692,0
3644,12,28.7626,28.0798,0
3644,2,54.3663,53.0088,0
3644,11,134.0146,135.4865,0
3644,1,465.8225,472.0509,0
3644,6,1170.2169,1000,0
3645,10,3.3073,3.1035,0
3645,12,5.3664,5.5664,0
3645,7,10.4666,10.6486,0
3645,9,12.0211,11.7201,0
3645,14,12.6979,12.2561,1
3645,1,18.5762,18.7069,0
3645,5,19.6624,20.6906,0
3645,6,30.9185,32.6861,0
3645,2,32.7145,33.2767,0
3645,4,41.3286,44.1652,0
3645,13,45.5946,44.4164,0
3645,3,55.6833,56.8493,0
3645,11,86.55,84.4766,0
3645,8,94.6172,93.7821,0
3646,5,3.3287,3.4575,0
3646,7,5.9648,6.0998,0
3646,6,6.6393,6.6043,0
3646,2,6.9152,7.479,0
3646,3,11.7443,11.0349,0
3646,4,13.1211,13.0302,0
3646,1,13.2724,13.1476,1
3647,6,3.8017,3.6907,0
3647,4,4.8069,4.5893,0
3647,8,6.6812,6.5726,1
3647,2,8.2904,8.209,0
3647,1,9.159,9.5082,0
3647,3,12.3235,12.2821,0
3647,5,24.6921,23.3065,0
3647,7,35.9685,35.2719,0
3648,1,3.5123,3.5033,1
3648,5,6.4859,6.6803,0
3648,2,7.3269,7.4734,0
3648,8,8.1194,7.849,0
3648,4,11.7475,11.6077,0
3648,6,12.4592,12.4668,0
3648,9,17.0236,16.6889,0
3648,7,47.5707,47.0481,0
3648,10,48.989,50.8068,0
3648,11,55.288,52.4395,0
3648,3,56.1526,57.4585,0
3649,8,2.6858,2.8782,0
3649,5,3.1831,3.1427,1
3649,6,8.8876,8.6512,0
3649,7,14.6686,14.6181,0
3649,4,15.4078,15.9116,0
3649,3,33.2368,33.3449,0
3649,2,43.4689,42.8407,0
3649,1,67.4415,69.2163,0
3650,9,2.6604,2.5785,0
3650,6,6.3973,6.4724,1
3650,2,7.2661,7.0648,0
3650,8,13.6792,14.0197,0
3650,7,14.8698,14.7789,0
3650,5,14.9841,15.4726,0
3650,1,17.0433,17.0281,0
3650,3,25.7204,24.8146,0
3650,4,39.1681,37.9325,0
3651,5,2.8376,2.9059,1
3651,8,7.1867,6.9964,0
3651,2,8.2725,8.1771,0
3651,9,9.1942,9.0627,0
3651,6,11.2227,11.1662,0
3651,7,11.8697,11.9301,0
3651,4,20.7912,21.5196,0
3651,1,31.0297,31.2411,0
3651,3,39.8091,40.7363,0
3652,8,3.373,3.1993,0
3652,4,4.3164,4.0576,1
3652,9,4.5766,4.5118,0
3652,3,6.2096,5.9998,0
3652,6,18.8461,18.9589,0
3652,2,58.1976,57.7191,0
3652,5,79.3441,80.5172,0
3652,7,157.8355,156.965,0
3652,1,319.8506,322.0121,0
3653,17,3.9133,4.0031,0
3653,15,7.1368,7.3417,0
3653,13,8.5437,8.7142,0
3653,3,11.3322,11.3093,1
3653,16,13.4923,13.2383,0
3653,8,14.6967,14.7532,0
3653,7,15.7096,16.066,0
3653,2,19.0641,19.2253,0
3653,6,26.8837,27.3563,0
3653,12,42.9189,43.5063,0
3653,10,46.3604,44.9615,0
3653,14,46.3479,45.1581,0
3653,5,79.4085,79.5236,0
3653,1,100.7635,99.4722,0
3653,9,148.1916,141.1334,0
3653,4,184.2981,188.093,0
3653,11,407.7366,422.7218,0
3654,3,3.4728,3.283,0
3654,8,5.3651,5.4525,0
3654,1,8.656,8.1021,0
3654,2,10.1672,10.166,0
3654,4,10.4267,10.4424,0
3654,7,10.3664,10.6616,1
3654,5,10.8342,10.9121,0
3654,6,36.8951,35.7908,0
3655,2,2.8201,2.7356,0
3655,5,5.066,5.2001,0
3655,3,5.6834,5.5112,0
3655,6,6.3979,6.6088,1
3655,1,16.2214,15.889,0
3655,7,31.287,29.9155,0
3655,4,45.1613,43.9791,0
3656,2,3.7208,3.7847,1
3656,9,4.4718,4.7278,0
3656,7,5.3869,5.1816,0
3656,4,13.9132,13.806,0
3656,6,14.4402,14.783,0
3656,5,16.0509,16.4707,0
3656,8,21.1507,21.1827,0
3656,1,26.4881,27.2323,0
3656,3,29.8279,30.968,0
3657,13,4.6288,4.7073,1
3657,10,7.4096,7.4158,0
3657,9,7.3418,7.7004,0
3657,3,10.5884,10.5037,0
3657,5,12.3754,12.6787,0
3657,11,12.7578,12.8411,0
3657,1,13.3723,13.8531,0
3657,4,19.9017,20.0795,0
3657,6,21.1246,20.7592,0
3657,7,21.6338,22.105,0
3657,2,39.241,39.2666,0
3657,8,67.0101,61.9018,0
3657,12,6082.5997,1000,0
3658,4,2.5589,2.5223,0
3658,1,3.7515,3.8904,1
3658,3,4.8368,4.9549,0
3658,2,7.3584,7.5761,0
3659,10,3.1977,3.1755,1
3659,4,9.0083,8.7221,0
3659,7,10.1357,10.5968,0
3659,9,11.7374,12.0581,0
3659,1,12.4229,12.2733,0
3659,5,13.3409,12.9684,0
3659,8,13.3707,13.5534,0
3659,11,17.5869,18.0161,0
3659,12,24.9092,24.7001,0
3659,2,36.2684,35.8169,0
3659,6,46.5316,47.7538,0
3659,3,62.1262,61.0661,0
3660,2,1.8118,1.8197,0
3660,3,2.3684,2.4503,1
3660,1,38.7031,37.6117,0
3661,4,2.0805,2.0999,1
3661,3,4.4796,4.4154,0
3661,1,6.5084,6.2112,0
3661,6,13.4424,13.9019,0
3661,5,24.2544,23.7722,0
3661,2,37.2419,37.1123,0
3662,1,1.8076,1.7659,0
3662,5,6.7022,6.6672,0
3662,8,11.9911,11.9658,1
3662,6,19.5683,19.2069,0
3662,7,21.6424,22.207,0
3662,4,22.5575,22.3124,0
3662,9,31.3747,32.2976,0
3662,3,33.665,33.5935,0
3662,2,91.1405,89.7289,0
3663,9,4.8753,4.7817,0
3663,3,6.0142,6.0909,0
3663,15,7.8556,7.8267,0
3663,1,9.7657,9.7473,0
3663,7,13.3005,12.6714,0
3663,4,13.4905,13.3317,1
3663,10,16.38,16.3791,0
3663,5,24.1585,25.103,0
3663,12,26.4158,25.3077,0
3663,11,30.7639,31.3714,0
3663,6,33.5841,34.0714,0
3663,14,60.9946,58.1898,0
3663,13,86.4055,85.22,0
3663,2,89.6279,91.7846,0
3663,8,126.6717,125.3598,0
3664,1,2.9923,2.8764,0
3664,4,5.0967,5.3781,0
3664,8,7.0757,7.1289,1
3664,6,8.6694,8.8847,0
3664,9,13.1512,12.9965,0
3664,5,15.1828,14.7685,0
3664,3,36.5565,36.7351,0
3664,7,52.2765,51.3021,0
3664,10,70.5834,70.2283,0
3664,2,96.4495,100.2651,0
3665,1,3.0537,3.1221,1
3665,6,6.8081,6.7752,0
3665,4,6.8668,6.9132,0
3665,7,7.0457,7.1679,0
3665,8,10.8028,11.0624,0
3665,2,20.7742,22.0281,0
3665,10,23.1348,23.4261,0
3665,5,34.7877,35.2843,0
3665,9,48.4517,45.596,0
3665,3,209.403,194.9348,0
3666,2,3.7351,3.8312,0
3666,9,5.4466,5.4927,1
3666,6,5.4824,5.5913,0
3666,3,6.4683,6.3234,0
3666,5,15.4019,15.4328,0
3666,4,26.2743,25.3083,0
3666,7,24.4117,26.2619,0
3666,8,26.3307,26.8595,0
3666,1,33.6274,33.7139,0
3667,1,4.2361,4.2526,1
3667,4,5.4716,5.3267,0
3667,6,5.2613,5.3366,0
3667,7,5.5076,5.4128,0
3667,2,9.0043,8.7645,0
3667,3,12.5975,13.2255,0
3667,5,52.366,51.2475,0
3668,6,2.0501,2.075,0
3668,3,5.3695,5.4749,0
3668,5,6.6565,6.5603,0
3668,4,12.9785,12.8252,1
3668,1,18.9589,18.8311,0
3668,2,21.7642,21.3837,0
3669,4,3.3345,3.3581,0
3669,6,3.3458,3.4259,0
3669,2,4.6308,4.7123,0
3669,1,6.2107,6.091,1
3669,3,54.3559,53.9748,0
3669,5,170.422,165.0566,0
3670,9,3.64,3.7662,0
3670,10,3.9481,4.0296,0
3670,5,6.2981,6.432,0
3670,1,8.1374,8.0849,1
3670,4,12.9684,13.8184,0
3670,7,20.4948,21.2686,0
3670,3,27.5335,28.2834,0
3670,6,66.1377,65.1301,0
3670,8,140.8959,141.2023,0
3670,2,170.0274,164.9099,0
3671,8,3.3388,3.3821,0
3671,3,5.3935,5.2228,1
3671,6,6.3226,6.3805,0
3671,9,7.1862,6.9497,0
3671,4,11.3083,11.3273,0
3671,1,13.4806,14.1583,0
3671,5,31.8007,31.0033,0
3671,7,49.3586,50.0545,0
3671,2,290.0628,294.5702,0
3672,6,3.5475,3.4523,0
3672,10,5.6074,5.8433,1
3672,9,7.2203,7.3817,0
3672,1,7.928,8.1141,0
3672,5,10.3578,10.6425,0
3672,3,15.4562,14.5167,0
3672,2,18.9788,18.5711,0
3672,8,19.8588,20.6465,0
3672,4,105.9923,106.3523,0
3672,7,705.4329,718.6127,0
3673,4,1.7036,1.6981,1
3673,1,5.6254,5.6809,0
3673,3,8.2561,7.8706,0
3673,2,8.7618,8.596,0
3674,6,3.0327,3.0829,0
3674,7,4.3286,4.2357,0
3674,1,4.8404,4.8573,1
3674,3,12.6365,12.115,0
3674,5,18.3164,18.2445,0
3674,4,18.7243,18.3878,0
3674,2,21.9747,22.0364,0
3675,1,1.5906,1.6102,0
3675,2,3.3878,3.3945,1
3675,4,23.1477,22.3919,0
3675,3,30.3746,30.9125,0
3676,7,4.0699,4.0308,1
3676,9,4.917,5.1455,0
3676,5,5.2735,5.1621,0
3676,6,8.7072,8.5943,0
3676,4,9.9292,9.9874,0
3676,2,14.9997,15.8021,0
3676,1,23.8309,23.9581,0
3676,3,41.7197,43.1978,0
3676,8,76.141,78.565,0
3677,4,2.9583,2.9446,1
3677,1,4.1803,4.1649,0
3677,2,6.0369,5.9111,0
3677,3,7.4869,7.2232,0
3677,5,14.3414,13.8555,0
3677,7,36.2349,35.4721,0
3677,8,53.7106,55.0285,0
3677,6,131.6939,141.6131,0
3678,7,2.4712,2.4599,0
3678,3,4.3611,4.257,0
3678,8,8.4514,8.0466,0
3678,9,9.0325,8.9652,0
3678,2,19.1973,19.3788,0
3678,5,22.8222,23.447,1
3678,1,48.1167,45.2995,0
3678,4,58.8377,62.6233,0
3678,6,301.9825,302.2327,0
3679,7,2.9265,2.9476,0
3679,6,3.8762,3.8067,0
3679,3,10.1981,9.9464,0
3679,9,10.7852,10.6366,0
3679,8,17.5156,17.343,0
3679,11,18.0061,17.8788,0
3679,5,30.2598,29.5266,0
3679,2,32.7978,31.5528,1
3679,4,41.4743,41.9465,0
3679,10,123.3328,121.6807,0
3679,1,872.3048,891.8851,0
3680,5,3.7866,3.5994,0
3680,6,4.7296,4.821,0
3680,4,7.4148,7.2831,0
3680,7,10.5907,10.8085,1
3680,2,11.9089,12.0767,0
3680,8,12.9278,13.774,0
3680,1,16.8056,17.4629,0
3680,3,17.7357,17.5557,0
3680,9,55.6168,58.2236,0
3681,1,2.7688,2.735,0
3681,4,4.1323,3.9873,1
3681,5,7.5118,7.8507,0
3681,3,8.9449,8.9947,0
3681,6,9.8117,9.3803,0
3681,2,29.5629,29.8786,0
3681,8,73.9971,74.1519,0
3681,7,375.2765,389.1448,0
3682,4,1.2102,1.249,1
3682,3,7.1871,7.0194,0
3682,2,54.3332,55.3146,0
3682,1,109.5899,113.2131,0
3682,5,142.4417,144.3951,0
3683,5,2.9405,3.0175,0
3683,1,6.1922,5.731,1
3683,6,6.5681,6.5826,0
3683,4,8.061,7.7695,0
3683,8,8.9687,9.5115,0
3683,3,11.0695,11.5878,0
3683,7,92.6798,88.5434,0
3683,2,105.3077,102.1082,0
3684,4,7.3707,7.378,0
3684,9,8.0865,8.2187,0
3684,12,9.2816,8.9195,0
3684,15,9.9985,10.1283,0
3684,3,10.6598,10.9793,1
3684,8,11.7484,11.699,0
3684,11,14.3414,14.2951,0
3684,1,17.5852,17.3528,0
3684,10,22.4102,22.7951,0
3684,5,23.1741,24.2452,0
3684,17,32.1002,30.6192,0
3684,6,37.2346,37.4931,0
3684,2,42.6012,40.0787,0
3684,14,40.3823,42.8058,0
3684,13,67.5292,66.4612,0
3684,16,65.8175,70.5035,0
3684,7,297.2171,304.8669,0
3685,5,3.2951,3.4821,0
3685,6,4.8328,5.2668,0
3685,1,5.8742,5.9166,1
3685,2,8.1523,8.2185,0
3685,4,7.8295,8.476,0
3685,7,14.7115,14.5296,0
3685,3,992.8161,1000,0
3686,3,3.7399,3.8723,0
3686,4,4.7107,4.7674,0
3686,6,5.3776,4.995,1
3686,8,8.1358,8.1778,0
3686,1,10.4847,10.7378,0
3686,2,16.8222,17.4378,0
3686,7,26.7531,28.4118,0
3686,5,51.9234,53.1654,0
3687,4,2.037,1.9823,1
3687,6,7.6674,7.6853,0
3687,1,9.4936,9.834,0
3687,5,14.063,14.0537,0
3687,3,14.0599,15.3295,0
3687,2,21.1054,20.3897,0
3687,8,20.7256,21.0531,0
3687,7,28.2041,29.172,0
3688,1,1.2785,1.2534,1
3688,3,6.9231,6.7665,0
3688,2,13.6238,13.2682,0
3689,3,3.2124,3.1029,0
3689,1,3.5398,3.4768,0
3689,2,4.1166,4.0277,1
3689,5,11.8323,11.5141,0
3689,8,24.9768,23.7997,0
3689,4,51.8342,52.9858,0
3689,6,55.614,55.6815,0
3689,7,688.7849,695.144,0
3690,4,3.8366,3.885,0
3690,6,4.7646,4.8944,1
3690,3,6.5147,6.211,0
3690,1,9.7543,9.3973,0
3690,8,11.041,11.3265,0
3690,9,12.1693,12.8529,0
3690,7,16.1813,15.2393,0
3690,2,40.3365,41.3112,0
3690,5,70.8357,70.1953,0
3691,4,2.4991,2.457,1
3691,1,5.4368,5.366,0
3691,3,7.8675,7.8811,0
3691,2,8.4501,8.8387,0
3691,5,9.4921,9.519,0
3691,6,15.355,15.9763,0
3692,2,2.4218,2.3649,0
3692,6,3.0538,3.0888,1
3692,4,4.9834,4.9637,0
3692,5,20.5041,20.4185,0
3692,1,190.7244,189.4606,0
3692,3,202.1663,212.1125,0
3693,2,4.2871,4.357,0
3693,1,4.7569,5.035,0
3693,3,6.8946,7.1514,1
3693,5,9.849,9.7097,0
3693,6,12.0705,12.1366,0
3693,9,12.8038,13.0055,0
3693,10,15.4297,15.0522,0
3693,7,21.6393,21.7072,0
3693,4,39.9474,40.1288,0
3693,8,77.2381,81.761,0
3694,3,3.4993,3.389,0
3694,1,5.1027,4.9662,0
3694,7,4.8706,5.1493,0
3694,6,9.3702,9.5001,0
3694,9,15.2828,15.0307,0
3694,4,21.1596,21.1581,0
3694,2,22.8006,22.2394,1
3694,5,25.0492,25.1018,0
3694,8,176.3674,177.5686,0
3694,10,245.1685,243.3684,0
3695,9,4.7023,4.752,0
3695,8,5.1635,5.1873,1
3695,5,6.0735,6.198,0
3695,4,6.6094,6.5588,0
3695,7,11.5427,11.2386,0
3695,2,12.3904,12.439,0
3695,6,15.1353,14.8554,0
3695,1,43.731,41.8022,0
3695,3,46.6468,47.3464,0
3696,6,4.3183,4.1809,0
3696,1,6.2804,6.3188,0
3696,3,8.0551,8.3514,0
3696,7,8.6193,8.9329,0
3696,2,11.6559,11.2451,0
3696,10,12.4137,12.1137,0
3696,9,14.7703,14.8742,0
3696,8,21.3185,20.7312,1
3696,5,20.4913,21.2279,0
3696,4,25.4612,25.8195,0
3697,6,3.7846,3.7289,0
3697,4,5.418,5.2531,0
3697,7,6.8423,6.6103,0
3697,3,8.1878,8.1906,1
3697,2,12.8414,13.0533,0
3697,1,13.2358,13.9732,0
3697,5,17.0926,15.9709,0
3697,9,17.1532,16.6606,0
3697,10,99.1153,93.5902,0
3697,8,702.1957,733.1722,0
3697,11,850.0644,854.854,0
3698,3,3.1862,3.3514,1
3698,4,5.1989,5.3191,0
3698,7,8.2331,8.3159,0
3698,1,8.2643,8.4693,0
3698,6,10.2158,10.128,0
3698,2,11.8112,10.9901,0
3698,5,14.538,14.8226,0
3699,6,3.3388,3.3044,1
3699,5,3.4326,3.5097,0
3699,4,5.1744,4.9099,0
3699,2,5.5728,5.6048,0
3699,1,47.7997,47.1999,0
3699,3,64.3387,61.1445,0
3700,2,3.5723,3.7714,0
3700,4,4.1114,4.1544,1
3700,3,6.5611,6.1708,0
3700,8,6.2935,6.2616,0
3700,7,10.7295,10.4028,0
3700,6,30.7749,31.3948,0
3700,1,40.8034,40.9799,0
3700,5,65.2242,70.0036,0
3701,2,1.7713,1.8431,1
3701,3,2.7639,2.7592,0
3701,1,13.5823,13.2202,0
3702,1,2.3252,2.4178,0
3702,7,5.7565,5.9423,1
3702,5,7.8735,8.3127,0
3702,3,9.1195,9.1772,0
3702,6,13.2414,13.4305,0
3702,8,20.864,20.5693,0
3702,4,54.3691,54.8614,0
3702,2,56.481,56.3502,0
3703,8,4.3822,4.5282,0
3703,7,4.5588,4.7131,1
3703,1,7.65,8.2219,0
3703,10,10.6809,10.6322,0
3703,4,11.4121,11.751,0
3703,5,13.9577,14.3406,0
3703,6,17.4491,16.6734,0
3703,3,18.7015,19.0187,0
3703,9,33.7848,34.4155,0
3703,2,35.1432,34.8879,0
3704,11,4.0067,4.049,0
3704,10,4.6852,4.8852,0
3704,2,8.5175,8.207,0
3704,9,9.1173,8.7515,0
3704,5,9.703,9.8347,1
3704,4,13.3269,12.8258,0
3704,6,20.7849,20.4022,0
3704,8,24.3516,25.0364,0
3704,3,33.7016,31.5045,0
3704,1,86.4436,88.5032,0
3704,7,723.7288,736.2499,0
3705,2,4.8134,4.6242,0
3705,7,4.7685,4.8726,0
3705,10,7.7449,7.4805,0
3705,6,7.7524,7.7174,0
3705,4,10.4108,10.7112,0
3705,1,11.3952,10.7437,1
3705,9,16.5836,16.0373,0
3705,5,17.0389,16.2536,0
3705,8,88.2775,91.7192,0
3705,3,176.6897,179.3145,0
3705,11,215.572,215.1614,0
3706,8,4.3092,4.3302,1
3706,7,4.93,4.8355,0
3706,3,6.879,7.0486,0
3706,4,8.4749,8.2555,0
3706,2,10.3689,10.9516,0
3706,1,11.8381,11.806,0
3706,6,15.2339,15.9789,0
3706,10,43.6167,43.7092,0
3706,9,50.4508,51.4502,0
3706,5,80.4551,82.4089,0
3707,11,3.3525,3.2384,0
3707,9,8.4842,8.2388,0
3707,12,8.0962,8.2547,1
3707,6,10.2243,10.0455,0
3707,3,10.6959,10.631,0
3707,13,12.2975,11.9052,0
3707,1,15.832,15.885,0
3707,5,23.5581,23.5324,0
3707,7,32.2202,31.3196,0
3707,8,35.3032,35.6872,0
3707,2,83.8007,82.2649,0
3707,10,175.6978,173.8131,0
3707,4,195.3133,188.7901,0
3708,6,3.5682,3.7079,1
3708,5,4.5421,4.5757,0
3708,4,4.535,4.8009,0
3708,3,7.0412,6.9641,0
3708,2,9.349,9.154,0
3708,1,63.3033,62.1348,0
3708,7,69.9368,67.6598,0
3709,3,2.0547,1.9574,1
3709,2,4.8927,5.0714,0
3709,5,6.5621,6.6285,0
3709,4,10.7764,10.4786,0
3709,1,15.6911,16.4511,0
3710,1,1.7986,1.7832,1
3710,3,3.2397,3.2304,0
3710,4,12.441,12.6281,0
3710,2,18.1904,17.5135,0
3711,9,3.6672,3.627,1
3711,8,4.5746,4.6605,0
3711,5,4.8812,4.9553,0
3711,10,13.1195,12.8385,0
3711,1,13.5624,13.4835,0
3711,7,16.7574,16.4685,0
3711,3,18.0382,17.7291,0
3711,4,36.5176,35.5958,0
3711,6,88.8179,95.1738,0
3711,2,7324.7828,1000,0
3712,5,3.6435,3.6356,1
3712,2,4.59,4.4618,0
3712,7,4.7906,5.0841,0
3712,6,8.7146,8.6207,0
3712,8,12.7958,12.9666,0
3712,1,18.3141,19.5247,0
3712,4,23.029,23.5292,0
3712,3,124.9357,124.3714,0
3713,5,2.7616,2.7917,0
3713,6,5.3463,5.5626,0
3713,3,5.5107,5.9231,0
3713,1,5.7432,5.999,1
3713,4,14.9124,15.0058,0
3713,2,35.4576,35.6151,0
3714,10,4.5347,4.5086,1
3714,8,4.5297,4.5565,0
3714,4,5.6162,6.2593,0
3714,2,7.2099,7.1483,0
3714,3,10.5849,11.0954,0
3714,5,14.3876,14.2424,0
3714,9,17.6797,18.7948,0
3714,1,51.2674,50.4033,0
3714,6,820.2759,842.003,0
3714,7,1450.2416,1000,0
3715,4,3.023,3.0637,0
3715,2,3.1793,3.327,1
3715,3,6.699,6.5652,0
3715,5,8.0205,7.9229,0
3715,1,12.3893,12.2515,0
3716,3,4.0003,3.8338,0
3716,7,4.2931,4.1497,0
3716,6,6.32,6.2769,0
3716,2,8.7402,8.3846,1
3716,9,12.1819,12.1698,0
3716,1,13.3401,14.1052,0
3716,8,22.4197,21.4396,0
3716,5,26.2519,26.02,0
3716,4,213.0512,217.3889,0
3717,5,2.7736,2.6744,1
3717,6,7.2028,6.9613,0
3717,3,8.4854,8.3168,0
3717,7,10.1679,9.7511,0
3717,2,13.5185,12.9823,0
3717,10,13.7812,14.0161,0
3717,8,21.5518,20.4191,0
3717,9,22.5268,21.9114,0
3717,1,29.3753,29.1171,0
3717,4,76.5954,73.9177,0
3718,1,4.5786,4.5018,1
3718,6,5.1977,5.298,0
3718,3,5.7953,5.7355,0
3718,4,10.3242,10.5137,0
3718,2,11.1498,11.192,0
3718,5,13.024,13.4797,0
3718,7,13.7926,14.0107,0
3718,9,21.7272,22.1045,0
3718,8,28.7453,29.8172,0
3719,9,7.0104,6.8215,0
3719,12,8.3009,8.4861,0
3719,6,8.2681,8.75,0
3719,11,11.5063,11.5794,0
3719,3,12.3745,12.257,0
3719,1,13.7026,13.9752,1
3719,4,16.0325,15.281,0
3719,8,16.9132,17.3462,0
3719,7,17.7303,17.9855,0
3719,16,25.3929,24.9772,0
3719,14,26.1287,25.9492,0
3719,13,26.6657,26.4052,0
3719,10,27.7041,27.5239,0
3719,5,52.0998,51.9173,0
3719,2,63.9928,64.4622,0
3719,15,88.74,86.3172,0
3720,1,2.3093,2.3656,0
3720,3,2.5396,2.393,1
3720,4,9.0499,9.0463,0
3720,5,37.7831,35.9061,0
3720,6,48.3425,47.5317,0
3720,2,64.3217,63.677,0
3721,1,3.3604,3.3536,0
3721,7,3.4838,3.3999,1
3721,4,4.2002,4.2016,0
3721,3,14.6828,14.2477,0
3721,9,16.9557,18.1136,0
3721,6,34.8954,34.0803,0
3721,8,98.1653,98.9547,0
3721,2,102.5456,99.563,0
3721,5,620.6686,680.2752,0
3722,1,2.4102,2.4811,1
3722,2,2.7676,2.7127,0
3722,3,4.4688,4.5335,0
3723,6,4.6924,4.7974,1
3723,10,5.4263,5.3959,0
3723,5,6.4221,6.0249,0
3723,2,7.3057,7.2715,0
3723,8,9.7783,10.4124,0
3723,9,14.0391,13.7737,0
3723,4,17.3777,16.9589,0
3723,1,18.2224,18.1773,0
3723,7,78.795,81.4083,0
3723,3,87.7335,86.8779,0
3724,2,2.4907,2.5249,0
3724,4,3.6994,3.6704,0
3724,3,7.0052,7.0304,0
3724,6,12.307,11.8603,0
3724,8,27.6062,27.9789,0
3724,7,32.6433,33.284,0
3724,9,37.6047,39.0004,1
3724,5,104.8102,101.7043,0
3724,1,833.6272,829.6097,0
3725,5,1.9358,1.9937,1
3725,3,4.4041,4.3574,0
3725,1,8.3899,8.133,0
3725,2,11.6179,11.4138,0
3725,4,19.5709,18.6846,0
3726,2,2.9388,3.007,0
3726,6,7.0225,6.8773,1
3726,9,6.8964,7.073,0
3726,1,9.6893,9.6512,0
3726,5,11.2514,11.259,0
3726,4,13.253,12.9481,0
3726,7,14.9578,15.1583,0
3726,3,51.2158,51.0431,0
3726,8,54.3406,56.2474,0
3727,7,2.4993,2.5193,0
3727,2,6.6882,6.5279,0
3727,8,7.8025,7.7304,0
3727,5,10.672,10.9111,1
3727,4,14.6648,15.0636,0
3727,9,15.196,15.5151,0
3727,3,19.0305,19.2427,0
3727,6,42.3321,42.9599,0
3727,1,54.5207,52.2846,0
3728,3,3.7661,3.8653,0
3728,9,5.8558,6.0038,0
3728,2,6.5067,6.6131,0
3728,8,8.5629,8.4798,0
3728,4,9.7273,9.4423,0
3728,7,10.1797,9.6306,1
3728,10,23.9579,23.6526,0
3728,5,24.6948,26.0629,0
3728,1,137.639,146.4672,0
3728,6,371.3614,377.6411,0
3729,9,2.3417,2.4011,1
3729,5,5.5677,5.6237,0
3729,6,11.3184,11.4176,0
3729,11,16.4985,16.0617,0
3729,1,16.7569,17.7435,0
3729,7,21.6432,20.6347,0
3729,4,26.8724,28.286,0
3729,12,32.6632,31.9212,0
3729,2,39.7921,41.2364,0
3729,3,53.7311,51.1468,0
3729,10,54.7796,54.407,0
3729,8,115.0492,116.618,0
3730,11,2.4028,2.364,0
3730,7,6.0365,6.3388,0
3730,10,7.058,7.3768,1
3730,5,9.5302,9.3952,0
3730,3,13.4779,12.9226,0
3730,4,22.6509,23.9089,0
3730,6,41.4436,41.7149,0
3730,1,102.8351,102.6421,0
3730,9,132.228,133.265,0
3730,8,154.3539,162.5692,0
3730,2,188.5985,197.8126,0
3731,7,3.5585,3.5827,0
3731,5,4.4648,4.4746,0
3731,2,4.9227,5.0867,0
3731,3,9.3769,9.5429,0
3731,1,10.1723,10.0525,1
3731,4,14.7716,15.2893,0
3731,6,52.0379,51.9283,0
3732,2,1.8984,1.7451,0
3732,4,4.4607,4.24,1
3732,3,6.3573,6.1142,0
3732,1,16.6617,17.7399,0
3732,5,31.4944,30.8814,0
3733,2,2.6273,2.6855,1
3733,8,4.104,4.0848,0
3733,5,4.69,4.6745,0
3733,7,9.5152,9.3822,0
3733,4,26.3994,26.3317,0
3733,1,105.0237,101.6641,0
3733,6,131.9611,135.2831,0
3733,3,413.3681,428.6279,0
3734,5,2.3121,2.3353,0
3734,1,3.3436,3.3981,0
3734,2,4.7556,4.611,1
3734,4,19.9985,19.3828,0
3734,3,122.8399,123.2001,0
3735,9,4.5029,4.4701,1
3735,3,5.5067,5.752,0
3735,7,6.5099,6.7108,0
3735,2,8.2689,8.1636,0
3735,8,10.3856,10.6366,0
3735,4,12.5725,12.7202,0
3735,1,13.5972,14.1089,0
3735,6,22.5755,23.1572,0
3735,5,35.5754,34.858,0
3736,5,3.1037,3.0641,0
3736,4,5.1374,5.0974,0
3736,1,6.4133,6.4454,0
3736,9,8.8151,8.4079,1
3736,8,10.1979,10.3257,0
3736,6,22.3911,21.644,0
3736,11,25.7197,25.9169,0
3736,3,46.9794,46.9741,0
3736,10,137.6886,139.0799,0
3736,2,463.2439,466.2948,0
3736,7,676.0634,676.8778,0
3737,2,4.6502,4.92,0
3737,3,8.0652,7.9052,0
3737,4,9.3393,9.2394,0
3737,13,11.1534,10.8564,0
3737,7,10.9259,11.6272,0
